rt,labels
0.550431199999366,con
0.425111099999413,con
0.558473499999309,con
0.534271999998964,con
0.599407200001224,con
0.536941000000297,con
0.442860999999539,con
0.401982800000042,con
0.558390700000018,con
0.437582399999883,con
0.524550899999667,con
0.649145500001396,con
0.564411400000608,con
0.700096100001247,con
0.629784299999301,con
0.537091899999723,con
0.683142400001088,con
0.605095699998856,con
0.608126200000697,con
0.530782800000452,con
0.702513099999123,con
0.584357100000489,con
0.703530599999795,con
0.531423500000528,con
0.585282299998653,con
0.730479100000593,con
0.567845400000806,con
0.718074500000512,con
0.479870400000436,con
0.577288899999985,con
0.612937600000805,con
0.616876800000682,con
0.511757500000385,con
0.56452039999931,con
0.666546399999788,con
0.628233399998862,con
0.704104699998425,con
0.699619999999413,con
0.649831700000504,con
0.701746200000343,con
0.698416300001554,con
0.646218500000032,con
0.486695700001292,con
0.526254599999447,con
0.570148199998584,con
0.522208499998669,con
0.635446400001456,con
0.631745599999704,con
0.505293299998812,con
0.505345999999918,con
0.583123599999453,con
0.580776699998751,con
0.524456699999064,con
0.554252599999018,con
0.734027599999536,con
0.517103199999838,con
0.612541399999827,con
0.552354200000991,con
0.654675500001758,con
0.536377599999469,con
0.552236400000766,con
0.6375924999993,con
0.555330799999865,con
0.665354300001127,con
0.630317899998772,con
0.714815699999235,con
0.482258000000002,con
0.684233900001345,con
0.669781200000216,con
0.669133800000054,con
0.707681799998682,con
0.579387800000404,con
0.486609699999462,con
0.671237700000347,con
0.662954600000376,con
0.686146100000769,con
0.537443999999596,con
0.6635466000007,con
0.550353100001303,con
0.722741100000349,con
0.576089999998658,con
0.582332099998894,con
0.648316699998759,con
0.60954479999964,con
0.549446499999249,con
0.551396200000454,con
0.699133099999017,con
0.506255899999815,con
0.482052999999723,con
0.703747300000032,con
0.603368399999454,con
0.689932400000544,incon
0.723709800000506,incon
0.716414799999257,incon
0.711243300000206,incon
0.526620900000125,incon
0.432281699999294,incon
0.590757100000701,incon
0.456248200000118,incon
0.513981699999931,incon
0.563943999999537,incon
0.463819099999455,incon
0.681628799999089,incon
0.699553700000251,incon
0.501491399998486,incon
0.595503999998982,incon
0.615456999999878,incon
0.535227099999247,incon
0.684950799999569,incon
0.577437400001145,incon
0.641561099999308,incon
0.551385400000072,incon
0.677376900001036,incon
0.558273700000427,incon
0.527896699999474,incon
0.629758699999002,incon
0.481356000000233,incon
0.698216299999331,incon
0.724549100001241,incon
0.524198999999498,incon
0.591916100000162,incon
0.721725200000947,incon
0.5314412000007,incon
0.556543599999713,incon
0.683900100000756,incon
0.706137400000443,incon
0.505404100000305,incon
0.503490000000966,incon
0.669330900000205,incon
0.639287600000898,incon
0.556415500001094,incon
0.523927899999762,incon
0.5946899999999,incon
0.503944600000978,incon
0.451400500000091,incon
0.568705499999851,incon
0.586604799998895,incon
0.640956399998686,incon
0.552471400000286,incon
0.587344200001098,incon
0.523213500000566,incon
0.59062509999967,incon
0.610709000000497,incon
0.584446700000626,incon
0.519657300001199,incon
0.727982200000042,incon
0.679835100001583,incon
0.549642300000414,incon
0.538687000000209,incon
0.612902099999701,incon
0.572867200000474,incon
0.491527000000133,incon
0.440103700000691,incon
0.557805700000245,incon
0.485548099999505,incon
0.567493700000341,incon
0.547291000000769,incon
0.512678900000537,incon
0.502902099999119,incon
0.662897500000327,incon
0.656397000000652,incon
0.635615799999869,incon
0.67408609999984,incon
0.578139799999917,incon
0.571997400000328,incon
0.629128700000365,incon
0.534775799998897,incon
0.579693400000906,incon
0.58165259999987,incon
0.675947600000654,incon
0.697055000000546,incon
0.55686919999971,incon
0.565429599999334,incon
0.574615100000301,incon
0.538641500001177,incon
0.71880389999933,incon
0.46115699999973,incon
0.674123599999803,incon
0.611848000000464,incon
0.547532900000078,incon
0.685571100000743,incon
0.611510900000212,incon
0.557924900000216,incon
