rt,labels
0.647007499999972,con
0.580923299999995,con
0.624633399999993,con
0.580314600000065,con
0.727454800000032,con
0.715137499999855,con
0.567352000000028,con
0.690318600000182,con
0.655612000000019,con
0.657118299999865,con
0.630272900000136,con
0.585534999999936,con
0.630150599999979,con
0.536392500000147,con
0.502367800000002,con
0.504265700000133,con
0.406558800000084,con
0.525548699999945,con
0.714917699999887,con
0.481228200000032,con
0.432552999999871,con
0.448657400000002,con
0.531482600000118,con
0.43527529999983,con
0.455130800000006,con
0.554523199999949,con
0.525803300000007,con
0.564996199999996,con
0.400960000000168,con
0.606833300000062,con
0.673051299999997,con
0.654524299999821,con
0.472978300000023,con
0.492243500000086,con
0.520207999999911,con
0.465922500000033,con
0.43029219999994,con
0.401959499999975,con
0.449641200000087,con
0.41552270000011,con
0.70270349999987,con
0.558716300000015,con
0.456958700000087,con
0.570249500000045,con
0.529994199999692,con
0.601492499999949,con
0.396729300000061,con
0.616499499999918,con
0.617849100000058,con
0.643307000000277,con
0.65445069999987,con
0.549960599999849,con
0.403913399999965,con
0.293189800000164,con
0.404708500000197,con
0.442774999999983,con
0.509962399999949,con
0.738695099999859,con
0.516387500000292,con
0.592578100000082,con
0.628081800000018,con
0.489544999999907,con
0.605823599999894,con
0.456194100000175,con
0.533365899999808,con
0.619351899999856,con
0.550853700000062,con
0.530839099999866,con
0.520192299999962,con
0.648001900000054,con
0.383884899999885,con
0.323531599999569,con
0.483331200000066,con
0.34927289999996,con
0.506501099999696,con
0.497673500000019,con
0.595855499999971,incon
0.540975899999921,incon
0.584162299999889,incon
0.689232899999979,incon
0.606858399999965,incon
0.685795300000109,incon
0.511509200000091,incon
0.493091399999912,incon
0.454040300000088,incon
0.71074079999994,incon
0.676298299999871,incon
0.584601699999894,incon
0.501859400000058,incon
0.429549700000052,incon
0.500410599999896,incon
0.615457400000196,incon
0.595869900000025,incon
0.515153300000065,incon
0.628325800000084,incon
0.542770300000029,incon
0.506083100000069,incon
0.710280700000112,incon
0.73763340000005,incon
0.603456399999914,incon
0.478776499999867,incon
0.610730399999966,incon
0.465720099999999,incon
0.535427300000038,incon
0.466959999999972,incon
0.395889099999977,incon
0.526260000000093,incon
0.497714599999881,incon
0.519335999999839,incon
0.649207200000092,incon
0.510453100000177,incon
0.441846599999735,incon
0.442782999999963,incon
0.626209900000049,incon
0.518205100000159,incon
0.646196400000008,incon
0.417500700000346,incon
0.547777000000224,incon
0.407130500000221,incon
0.404637600000115,incon
0.469067400000313,incon
0.654053899999781,incon
0.561997199999951,incon
0.458818300000075,incon
0.526363399999809,incon
0.312044499999956,incon
0.489823699999761,incon
0.455645000000004,incon
0.569543900000099,incon
0.471751500000209,incon
0.633230899999944,incon
0.511139199999889,incon
0.593793600000026,incon
0.527813600000172,incon
0.417096099999981,incon
0.329044199999771,incon
0.508800399999927,incon
0.462240400000155,incon
0.508710800000244,incon
0.695566599999893,incon
0.609168500000123,incon
0.386879500000305,incon
0.596531400000003,incon
0.592236800000137,incon
0.342957100000149,incon
0.45293619999984,incon
0.496365299999979,incon
