rt,react,mt,mad,tot_dist,auc,labels
0.550031799999488,0.150048200001038,0.39998359999845,0.0283327826820854,0.349110955518072,0.00121873449516168,con
0.640079900000273,0.21999070000129,0.420089199998984,0.0580537746227979,0.366948779454424,0.00728656867040976,con
0.590007099999639,0.200058100001115,0.389948999998524,0.023282497248617,0.357713117668602,0.00079473638381397,con
0.5494920000001,0.149461499999234,0.400030500000867,0.0225946984103948,0.357178818774482,0.000167630391934354,con
0.520078300000023,0.140000999999756,0.380077300000266,0.0526790830703741,0.374660331404218,0.00642698135482788,con
0.630031200000303,0.200023199999123,0.43000800000118,0.105428217212343,0.416321472102218,0.0173654700542085,con
0.620026200000211,0.160307300000568,0.459718899999643,0.0848602991723407,0.396748890218913,0.0122735542019444,con
0.620039100000213,0.239949900000283,0.380089199999929,0.0227276625026188,0.351426221594409,3.27791156144424e-06,con
0.550011600000289,0.159971299999597,0.390040300000692,0.031214187678991,0.351833516996855,0.00210625459070108,con
0.529941299999336,0.149960900000224,0.379980399999113,0.0390365928796997,0.358667104169126,0.00239540150193506,con
0.610254799999893,0.219992299998921,0.390262500000972,0.0229040038542118,0.361474412972321,0.00179343972833938,con
0.609658199999103,0.239609700000074,0.370048499999029,0.0231071558816795,0.367516933335914,0.000549202967350049,con
0.540076199999021,0.150004399998579,0.390071800000442,0.04083837846145,0.366997431121163,0.00280263154362554,con
0.559854000000996,0.169879999999466,0.38997400000153,0.0211789013341687,0.365411385103888,0.000524187184516939,con
0.550040199999785,0.160057199998846,0.389983000000939,0.0157268039984952,0.35568206949766,0.00139685627822341,con
0.580049599999256,0.210073099999136,0.369976500000121,0.0543763361042039,0.377923008035425,0.00586481317509851,con
0.610011900000245,0.220012800000404,0.389999099999841,0.0619736748937707,0.374487015711322,0.00735167689515037,con
0.660002900000109,0.260042699999758,0.399960200000351,0.0737316588269955,0.379779624206464,0.0108135547846769,con
0.569785599998795,0.169775299998946,0.400010299999849,0.0316669544551142,0.359995147922439,0.000207147618220643,con
0.559944299999188,0.149949000000561,0.409995299998627,0.0954066073006535,0.408309764461286,0.0155862228743663,con
