rt,labels
0.553219999999783,con
0.496857300000556,con
0.441965099999834,con
0.598001299999851,con
0.46353259999978,con
0.547820100000536,con
0.503073199999562,con
0.463541000000077,con
0.558297399999901,con
0.489777499999946,con
0.491146299999855,con
0.541279799999757,con
0.625476799999888,con
0.607144800000242,con
0.541005099999893,con
0.426934699999947,con
0.432401999999456,con
0.520406399999956,con
0.573186000000533,con
0.416133800000352,con
0.525931700000001,con
0.62117920000037,con
0.605028400000265,con
0.494783000000098,con
0.508754800000133,con
0.622450599999866,con
0.549692500000674,con
0.467277300000205,con
0.434916799999883,con
0.492747200000849,con
0.615582299999915,con
0.572836400000597,con
0.561633500000426,con
0.531356000000414,con
0.481344400000125,con
0.636566299999686,con
0.554046399999606,con
0.485895099999652,con
0.398621800000001,con
0.665762900000118,con
0.54365449999932,con
0.567358399999648,con
0.672706599999401,con
0.574982300000556,con
0.498096399999667,con
0.486305299999913,con
0.494257700000162,con
0.50523819999944,con
0.407343100000617,con
0.524583399999756,con
0.506578200000149,con
0.484297499999229,con
0.495772100000067,con
0.492846400000417,con
0.451190199999473,con
0.514804899999945,con
0.550768199999766,con
0.540201400000115,con
0.438086799999837,con
0.451545100000658,con
0.607445999999982,con
0.458109100000001,con
0.422471700000642,con
0.376082300000235,con
0.563398600000255,con
0.479486799999904,con
0.610818799999834,con
0.486291899999742,con
0.536386200000379,con
0.572121999999581,con
0.507869600000049,con
0.514082400000007,con
0.525269099999605,con
0.43638110000029,con
0.412925799999357,con
0.548652200000106,con
0.538251599999967,con
0.481750599999941,con
0.534972999999809,con
0.572515800000474,con
0.500320600000123,con
0.615466400000514,con
0.485085799999979,con
0.548793599999954,con
0.525978599999689,con
0.500150099999701,con
0.437323500000275,con
0.457001400000081,con
0.486865699999726,con
0.450954100000672,con
0.472997600000781,con
0.562194399999498,con
0.420237999999699,con
0.532932000000073,con
0.464366899999732,con
0.430441700000301,con
0.620768099999623,con
0.583127599999898,con
0.47861340000054,incon
0.570968199999697,incon
0.498512199999823,incon
0.522456799999418,incon
0.495766699999876,incon
0.456190400000196,incon
0.523794199999429,incon
0.519079900000179,incon
0.580163000000539,incon
0.553802899999937,incon
0.569697199999609,incon
0.461057999999866,incon
0.533388699999705,incon
0.664425400000255,incon
0.558919800000695,incon
0.561553800000183,incon
0.621342000000368,incon
0.55882610000026,incon
0.51170699999966,incon
0.498015500000292,incon
0.545758400000523,incon
0.594932599999993,incon
0.511137499999677,incon
0.530890800000634,incon
0.639317199999823,incon
0.607102200000554,incon
0.509197700000186,incon
0.518543099999988,incon
0.452854299999672,incon
0.641248900000392,incon
0.477533000000221,incon
0.567076500000439,incon
0.545407600000544,incon
0.534347800000432,incon
0.488185600000179,incon
0.503619000000072,incon
0.547427200000129,incon
0.525365800000145,incon
0.46106619999955,incon
0.541829499999949,incon
0.535733800000344,incon
0.49507690000064,incon
0.471652899999754,incon
0.463594700000613,incon
0.555606900000384,incon
0.591544900000372,incon
0.419775899999877,incon
0.652741799999603,incon
0.565130999999383,incon
0.453083200000037,incon
0.467044400000304,incon
0.506048800000826,incon
0.48783099999946,incon
0.511819600000308,incon
0.541547699999683,incon
0.587582699999984,incon
0.569147900000644,incon
0.498599300000024,incon
0.544471199999862,incon
0.592369000000872,incon
0.674350600000253,incon
0.496012100000371,incon
0.457712000000356,incon
0.613164000000324,incon
0.622995900000205,incon
0.530857599999763,incon
0.616503400000511,incon
0.511828499999865,incon
0.59729789999983,incon
0.569031199999699,incon
0.47103530000004,incon
0.530572600000596,incon
0.500034199999391,incon
0.639482700000372,incon
0.50026699999944,incon
0.622086399999716,incon
0.523920700000417,incon
0.418539299999793,incon
0.538380900000448,incon
0.541339700000208,incon
0.571595499999603,incon
0.391550000000279,incon
0.599230799999532,incon
