rt,labels
0.430038500000592,con
0.595407999999225,con
0.47037150000051,con
0.488148200000069,con
0.617888699999639,con
0.432062400000177,con
0.458850600000005,con
0.5035527,con
0.62682760000007,con
0.596150400000624,con
0.576116399999592,con
0.489778999999544,con
0.580124200000682,con
0.462647800000013,con
0.680513299999802,con
0.702704600000288,con
0.481960600000093,con
0.691528299999845,con
0.639364599999681,con
0.568862099999933,con
0.638266699999804,con
0.450847600000088,con
0.594337800000176,con
0.636304000000564,con
0.52719100000013,con
0.679624800000056,con
0.50520779999988,con
0.588194699999804,con
0.469951199999741,con
0.481701599999724,con
0.559553400000368,con
0.541582599999856,con
0.599185400000351,con
0.728359200000341,con
0.523348400000032,con
0.494904500000303,con
0.579746400000658,con
0.548010100000283,con
0.475055100000645,con
0.618822400000681,con
0.506441599999562,con
0.601976200000536,con
0.534343699999226,con
0.424130500000501,con
0.423397599999589,con
0.598940900000343,con
0.538757700000133,con
0.442351199999393,con
0.502285900000061,con
0.501587400000062,con
0.489833599999656,con
0.527130499999657,con
0.700870600000599,con
0.575038599999971,con
0.508893700000044,con
0.52402660000007,con
0.49853450000046,con
0.454877200000738,con
0.723190400000021,con
0.499079300000631,con
0.448541900000237,con
0.638507100000425,con
0.492406399999709,con
0.510447399999975,con
0.499574799999209,con
0.521546799999669,con
0.557149799999934,con
0.5551217000002,con
0.584362399999918,con
0.654606899999635,con
0.500098599999546,con
0.446565799999917,con
0.509952000000339,con
0.548363899999458,con
0.534840799999984,con
0.502663700000085,con
0.530123900000035,con
0.537325999999666,con
0.480865699999413,con
0.657092899999952,con
0.616683500000363,con
0.644074999999248,con
0.396077900000819,con
0.6319211,con
0.487442800000281,con
0.477957999999489,incon
0.584292700000333,incon
0.482738900000186,incon
0.702705400000013,incon
0.514503200000036,incon
0.560438399999839,incon
0.534780500000124,incon
0.587774399999944,incon
0.467641999999614,incon
0.540900699999838,incon
0.502672100000382,incon
0.530013700000382,incon
0.555078899999899,incon
0.543459900000016,incon
0.679969799999526,incon
0.603836000000229,incon
0.458019599999716,incon
0.591765099999975,incon
0.546608599999672,incon
0.693747700000131,incon
0.540860300000531,incon
0.618498299999374,incon
0.69619479999983,incon
0.492937600000005,incon
0.50331449999976,incon
0.546230700000706,incon
0.604942500000107,incon
0.532079900000099,incon
0.491741400000137,incon
0.563515499999994,incon
0.618881899999906,incon
0.43940399999974,incon
0.465448799999649,incon
0.575064499999826,incon
0.536815299999944,incon
0.466102100000171,incon
0.56364399999984,incon
0.515831900000194,incon
0.51072910000039,incon
0.495213999999578,incon
0.598048500000004,incon
0.547972299999856,incon
0.4935617000001,incon
0.50672349999968,incon
0.456980099999782,incon
0.494721800000661,incon
0.561338699999396,incon
0.617528499999935,incon
0.558812500000386,incon
0.530813599999419,incon
0.520281300000534,incon
0.540151100000003,incon
0.505370200000471,incon
0.563762700000552,incon
0.499801099999786,incon
0.533054499999707,incon
0.524133500000062,incon
0.605557500000032,incon
0.567368600000009,incon
0.631731899999977,incon
0.546637899999951,incon
0.500569599999835,incon
0.568765600000006,incon
0.538121100000353,incon
0.549111000000266,incon
0.584116600000016,incon
0.533225799999855,incon
0.61746630000016,incon
0.601345600000059,incon
0.678099299999303,incon
0.645087900000362,incon
0.610037299999931,incon
0.571155399999952,incon
0.529067399999803,incon
0.618374900000163,incon
0.6444362000002,incon
0.686167800000476,incon
0.603028300000005,incon
0.47126870000011,incon
0.490024700000504,incon
0.53801360000034,incon
0.461987200000294,incon
0.541185800000676,incon
