rt,labels
0.427514800000608,con
0.658826900000349,con
0.446030799999789,con
0.62801539999964,con
0.233799200000249,con
0.424880399999893,con
0.389409399999749,con
0.520664800000304,con
0.459030099999836,con
0.662985099999787,con
0.539247700000487,con
0.423281200000019,con
0.458456499999556,con
0.564359899999545,con
0.520251599999938,con
0.441871099999844,con
0.664111399999456,con
0.449853400000393,con
0.483427899999697,con
0.675120299999435,con
0.522014400000444,con
0.489516399999957,con
0.601685099999486,con
0.587271299999884,con
0.45078520000061,con
0.536177999999381,con
0.481930799999645,con
0.392092499999308,con
0.409574799999973,con
0.68110760000036,con
0.514807899999141,con
0.386628000000201,con
0.548690700000407,con
0.502297500000168,con
0.573751999999331,con
0.526386799999273,con
0.414216099999976,con
0.596033800000441,con
0.506325299999844,con
0.648145799999838,con
0.540576800000053,con
0.56271949999973,con
0.510605299999952,con
0.590335900000355,con
0.436126800000238,con
0.453967100000227,con
0.587480299999697,con
0.473051400000259,con
0.644856200000504,con
0.482352299999548,con
0.642258700000639,con
0.491160599999603,con
0.422629400000005,con
0.367505299999721,con
0.439048400000502,con
0.518722699999671,con
0.416586600000301,con
0.528644600000007,con
0.650000400000863,con
0.461509200000364,con
0.555848800000604,con
0.471372899999551,con
0.423131900000044,con
0.608667299999979,con
0.474083499999324,con
0.475963900000352,con
0.463478899999245,con
0.538111599999866,con
0.575237699999889,con
0.412863199999265,con
0.442243600000438,con
0.49871020000046,con
0.51599030000034,con
0.449282999999923,con
0.384958300000108,con
0.58123439999963,con
0.526519099999859,con
0.548642600000676,con
0.42282030000024,con
0.648013300000457,con
0.634210400000484,con
0.497906700000385,con
0.50134320000052,incon
0.615919500000018,incon
0.6495189999996,incon
0.540936599999441,incon
0.531033600000228,incon
0.53308239999933,incon
0.439886299999671,incon
0.498090600000069,incon
0.698978100000204,incon
0.496165100000326,incon
0.580427599999894,incon
0.372074799999609,incon
0.396563899999819,incon
0.588801500000045,incon
0.628877699999975,incon
0.432476900000438,incon
0.488482900000236,incon
0.642001899999741,incon
0.527541000000383,incon
0.617387100000087,incon
0.413528400000359,incon
0.36252179999974,incon
0.441997800000536,incon
0.541562200000044,incon
0.569195400000353,incon
0.412464699999873,incon
0.640461899999536,incon
0.621584099999382,incon
0.399409900000137,incon
0.631045300000551,incon
0.564677200000006,incon
0.510409499999696,incon
0.520590099999936,incon
0.551787400000649,incon
0.395830100000239,incon
0.645638299999518,incon
0.510361699999521,incon
0.654046900000139,incon
0.603849099999934,incon
0.471904400000312,incon
0.399149999999281,incon
0.410668600000463,incon
0.610739599999761,incon
0.476007199999913,incon
0.445203700000093,incon
0.462776200000008,incon
0.445142199999282,incon
0.430452599999626,incon
0.662063099999614,incon
0.662433899999996,incon
0.693847500000629,incon
0.422101999999541,incon
0.591228799999953,incon
0.64778109999952,incon
0.480130899999494,incon
0.419206400000803,incon
0.592310299999554,incon
0.618332600000031,incon
0.482871100000011,incon
0.381521299999804,incon
0.611183600000004,incon
0.504093399999874,incon
0.50776980000046,incon
0.577101599999878,incon
0.399533400000109,incon
