rt,react,mt,mad,tot_dist,auc,labels
0.43997599999966,0.0499003999998422,0.390075599999818,0.04674473877987,0.350478796766742,0.000905498021060495,con
0.610003499999948,0.209999600000174,0.400003899999774,0.0266711952430291,0.349893780340531,0.000202235473855248,con
0.729964399999972,0.259962300000097,0.470002099999874,0.133083489697845,0.435200112138849,0.0219497568473587,con
0.599991300000056,0.250701200000094,0.349290099999962,0.0209828568032748,0.356608813419678,0.00016246303040641,con
0.610028700000385,0.21005439999999,0.399974300000395,0.0424821719381126,0.36059790786107,0.000176196348423127,con
0.630046400000083,0.130329999999958,0.499716400000125,0.0986692278582283,0.403698911644779,0.0126005834788189,con
0.470080199999757,0.0300379000000248,0.440042299999732,0.0346185468527897,0.357207145145784,4.89917517388974e-07,con
0.480009300000347,0.109981800000241,0.370027500000106,0.0319900843660002,0.358682814544985,0.000257225798733534,con
0.670029300000351,0.200056600000153,0.469972700000199,0.0694442823056668,0.377549536681244,0.009035437629028,con
0.599188799999865,0.0992073000002165,0.499981499999649,0.121785668004432,0.431343330480666,0.020852977908889,con
0.680061699999897,0.169999700000062,0.510061999999834,0.0754563775996885,0.383791428714512,0.0121140725485599,con
0.669988900000135,0.199967399999878,0.470021500000257,0.123564605365916,0.431296831520437,0.0221067904862825,con
0.510109000000284,0.140067900000304,0.37004109999998,0.0387447577901478,0.353917437994729,0.000136819247016937,con
0.559938600000351,0.169983400000092,0.389955200000259,0.0498340797682821,0.356689664211708,0.000145671046881302,con
0.510024599999724,0.0899642999997923,0.420060299999932,0.0296474480729392,0.355163359436374,3.50222432027608e-05,con
0.500056000000313,0.0999848999999813,0.400071100000332,0.0321568381202393,0.35494607446941,2.32588826067049e-05,con
0.569913399999677,0.199911699999575,0.370001700000103,0.0444089848488822,0.357209767490805,0.00041876538304846,con
0.609941000000163,0.12020530000018,0.489735699999983,0.0460380824074766,0.354473206812974,0.000198696137998456,con
0.51006469999993,0.139981600000283,0.370083099999647,0.0169610454832809,0.35980750977886,0.000222565408612701,con
0.480003199999828,0.0800629999998819,0.399940199999946,0.0464002196774792,0.358461302141181,6.42218273344591e-05,con
0.52028300000029,0.150018300000283,0.370264700000007,0.0622144698816884,0.360003144354299,6.16147899898451e-05,con
0.600043800000094,0.189944299999752,0.410099500000342,0.082827730351103,0.376219243025455,0.00864729600537801,con
0.530040699999972,0.169996999999967,0.360043700000006,0.0576635182315979,0.35436831312282,0.000118605530703064,con
0.45003829999996,0.0499859999999899,0.40005229999997,0.0522113907788603,0.360309595482149,0.000134320744633066,con
0.609922499999811,0.220043599999826,0.389878899999985,0.0598405908144427,0.36219036891597,0.00011865723300208,con
0.610012999999981,0.190159799999947,0.419853200000034,0.138257317658672,0.437173935241213,0.0179994216036956,con
0.600079299999834,0.120328099999824,0.47975120000001,0.13773124969604,0.444885257612145,0.0200813349629934,con
0.520014300000184,0.179981900000257,0.340032399999927,0.0624259197136018,0.364924542651882,8.04462189057481e-05,con
0.549956599999859,0.189991799999916,0.359964799999943,0.0519615798270491,0.35794231062876,1.60927442858097e-05,con
0.520058100000369,0.150561900000412,0.369496199999958,0.0553833894527262,0.361427913977286,0.000108169791034091,con
0.499809599999935,0.139718800000082,0.360090799999853,0.0687925192378131,0.362115080842239,0.00211112388919302,con
0.490075100000013,0.0700642000001608,0.420010899999852,0.0841329117861244,0.378055678559199,0.000474850388778284,con
0.520003999999972,0.130045500000051,0.389958499999921,0.0568153089377041,0.362021399353842,2.31430751868573e-06,con
