Flavor,Comparison,Actual_dz_Diff,CI_Lower,CI_Upper,P_Value
TrajNorm_Standardization,com_minus_head_angle,0.0572423148873011,-0.234677656326384,0.339547891657528,0.6914
TrajNorm_Standardization,com_minus_iep,0.0279157652664763,-0.257083848075064,0.303601641236021,0.8478
TrajNorm_Standardization,com_minus_traj,0.153137992775715,-0.158387581696043,0.470476369785787,0.329
TrajNorm_Standardization,com_minus_x_std,0.102131760594224,-0.203438796374733,0.400524688172955,0.5276
TrajNorm_Standardization,vel_minus_com,NaN,NaN,NaN,0
TrajNorm_Standardization,tot_dist_minus_auc,0.161594320433058,-0.0337616436080246,0.440150060517103,0.1056
TrajNorm_Standardization,max_vel_minus_tot_dist,NaN,NaN,NaN,0
TrajNorm_Standardization,tot_dist_minus_ra,0.195209690352831,-0.0191447680450101,0.499755638799025,0.0704
TrajNorm_Standardization,kb_rt_minus_tot_dist,0.30537678821894,-0.441997524202684,1.01674371433166,0.4066
TrajNorm_Standardization,tot_dist_minus_head_angle,0.47659874862078,0.175465185678869,0.961461216275243,0.0018
TrajNorm_Standardization,tot_dist_minus_iep,0.447272198999956,0.15614590760038,0.928708057470493,0.0018
TrajNorm_Standardization,tot_dist_minus_traj,0.572494426509194,0.222818803507902,1.12697410663879,0.0016
TrajNorm_Standardization,tot_dist_minus_x_std,0.521488194327703,0.118721934391377,1.09581786463463,0.011
TrajNorm_Standardization,vel_minus_tot_dist,NaN,NaN,NaN,0
TrajNorm_Standardization,max_vel_minus_auc,NaN,NaN,NaN,0
TrajNorm_Standardization,auc_minus_ra,0.0336153699197732,-0.0384759291800738,0.123014466681022,0.3642
TrajNorm_Standardization,kb_rt_minus_auc,0.466971108651997,-0.142799228294495,1.12095274919183,0.1318
TrajNorm_Standardization,auc_minus_head_angle,0.315004428187723,0.109421630896996,0.624025415486711,0.0032
TrajNorm_Standardization,auc_minus_iep,0.285677878566898,0.0877210404300775,0.588580374695321,0.0046
TrajNorm_Standardization,auc_minus_traj,0.410900106076136,0.147630659704009,0.799118787684436,0.003
TrajNorm_Standardization,auc_minus_x_std,0.359893873894646,0.0437295944939111,0.780421109329142,0.0258
TrajNorm_Standardization,vel_minus_auc,NaN,NaN,NaN,0
TrajNorm_Standardization,ra_minus_max_vel,NaN,NaN,NaN,0
TrajNorm_Standardization,kb_rt_minus_max_vel,NaN,NaN,NaN,0
TrajNorm_Standardization,head_angle_minus_max_vel,NaN,NaN,NaN,0
TrajNorm_Standardization,iep_minus_max_vel,NaN,NaN,NaN,0
TrajNorm_Standardization,traj_minus_max_vel,NaN,NaN,NaN,0
TrajNorm_Standardization,x_std_minus_max_vel,NaN,NaN,NaN,0
TrajNorm_Standardization,vel_minus_max_vel,NaN,NaN,NaN,0
TrajNorm_Standardization,kb_rt_minus_ra,0.500586478571771,-0.076412504680005,1.13511570188668,0.0906
TrajNorm_Standardization,ra_minus_head_angle,0.28138905826795,0.0785370605059302,0.57245481695979,0.0068
TrajNorm_Standardization,ra_minus_iep,0.252062508647125,0.0552693014922498,0.542307944196669,0.0114
TrajNorm_Standardization,ra_minus_traj,0.377284736156363,0.113790828226381,0.754269024041557,0.0058
TrajNorm_Standardization,ra_minus_x_std,0.326278503974873,0.0351603526060447,0.689815922456263,0.0274
TrajNorm_Standardization,vel_minus_ra,NaN,NaN,NaN,0
TrajNorm_Standardization,kb_rt_minus_head_angle,0.78197553683972,0.339496144801385,1.37527670776753,0.0002
TrajNorm_Standardization,kb_rt_minus_iep,0.752648987218896,0.31341307940239,1.33862325708055,0.0004
TrajNorm_Standardization,kb_rt_minus_traj,0.877871214728134,0.436913579165469,1.46121094960503,0
TrajNorm_Standardization,kb_rt_minus_x_std,0.826864982546643,0.401651026878807,1.39022514812043,0
TrajNorm_Standardization,vel_minus_kb_rt,NaN,NaN,NaN,0
TrajNorm_Standardization,iep_minus_head_angle,0.0293265496208248,0.00462377135250418,0.0575281632511237,0.022
TrajNorm_Standardization,head_angle_minus_traj,0.0958956778884135,-0.0426935827155347,0.251817941538191,0.1604
TrajNorm_Standardization,head_angle_minus_x_std,0.0448894457069228,-0.244354738593044,0.333775265418324,0.7902
TrajNorm_Standardization,vel_minus_head_angle,NaN,NaN,NaN,0
TrajNorm_Standardization,iep_minus_traj,0.125222227509238,-0.0151763068981752,0.288756585251071,0.0788
TrajNorm_Standardization,iep_minus_x_std,0.0742159953277476,-0.217554413898577,0.368539870629686,0.6362
TrajNorm_Standardization,vel_minus_iep,NaN,NaN,NaN,0
TrajNorm_Standardization,x_std_minus_traj,0.0510062321814908,-0.244402068069721,0.353869042354441,0.7038
TrajNorm_Standardization,vel_minus_traj,NaN,NaN,NaN,0
TrajNorm_Standardization,vel_minus_x_std,NaN,NaN,NaN,0
