rt,react,mt,mad,tot_dist,auc,labels
0.610092199999599,0.12033799999972,0.489754199999879,0.0405796067124052,0.363063226949132,0.00358481981154497,con
0.62004109999998,0.220022499999686,0.400018600000294,0.129907127238202,0.454498553838144,0.0209478356619506,con
0.530016199999409,0.130075899999611,0.399940299999798,0.0182060674893827,0.370730199674386,0.00215490409948506,con
0.579802700000073,0.0997272000004159,0.480075499999657,0.0473838189481679,0.378557862054682,0.00684043509630494,con
0.579877799999849,0.239863799999512,0.340014000000338,0.0384062117443969,0.373333789936524,0.0063046345059475,con
0.680017399999997,0.179982399999972,0.500035000000025,0.080360468352382,0.403163793299056,0.0127919755551464,con
0.590016899999682,0.190104199999951,0.399912699999732,0.0659811411868182,0.38007499629632,0.00772662935561782,con
0.600011700000323,0.179997999999614,0.420013700000709,0.0148710999852935,0.358587337350851,0,con
0.660052199999882,0.189997000000403,0.470055199999479,0.178087041781164,0.547484919547532,0.0167621109789018,con
0.590016699999978,0.230013000000326,0.360003699999652,0.0273447646207009,0.372551669390492,0.00352990217439296,con
0.680066500000066,0.220047400000112,0.460019099999954,0.125303844962755,0.448931487771513,0.0153193699009166,con
0.600010199999815,0.220004299999346,0.380005900000469,0.0798384475421771,0.393887832832658,0.0135231882336657,con
0.549982600000476,0.120217500000763,0.429765099999713,0.051725259646029,0.374667493321142,0.00675899670450207,con
0.609964500000387,0.12010680000003,0.489857700000357,0.131883640959328,0.464153963874732,0.0128600638726563,con
0.5800107999994,0.24024079999981,0.339769999999589,0.0385611129719662,0.362660051442519,0.000281160831698622,con
0.550022400000671,0.179954900000666,0.370067500000005,0.0407327584299684,0.35397074949083,0,con
0.58999970000059,0.169979300000705,0.420020399999885,0.0942592236259534,0.411988029912885,0.0104204370224029,con
0.639956399999392,0.279983299999913,0.359973099999479,0.0450187900413932,0.392682889471747,0.00968210347593975,con
0.629979500000445,0.219940900000438,0.410038600000007,0.125721407026435,0.44409343570769,0.0172297821502231,con
0.570014399999309,0.209996599999613,0.360017799999696,0.0348825882606226,0.35988417024051,0.00486117513340412,con
0.569588700000168,0.189569999999549,0.380018700000619,0.0479416640370974,0.381509687503708,0.00555665229913844,con
0.629906999999548,0.21992069999942,0.409986300000128,0.0962754204816092,0.415581230881843,0.0123993440830841,con
0.609971699999733,0.109975200000008,0.499996499999725,0.0925906538465761,0.427708391840165,0.00537343926104009,con
0.640231299999868,0.209985000000415,0.430246299999453,0.0522195629815038,0.368394461440969,0.00455745607030817,con
0.650019700000485,0.190045100000134,0.459974600000351,0.121891998346924,0.439515021747025,0.0127125497649129,con
0.550047900000209,0.159971500000211,0.390076399999998,0.0382327719007401,0.362948488867767,0.00486866677134646,con
0.608675800000128,0.218728800000463,0.389946999999665,0.029411686042979,0.357066270125041,0.000250600767785542,con
0.670019700000012,0.209979600000224,0.460040099999787,0.0821549490448068,0.410275008254937,0.0106916039285671,con
0.54003719999946,0.12993809999989,0.41009909999957,0.0916240522499124,0.405167502249882,0.0130695994348184,con
0.590041699999347,0.190049399999225,0.399992300000122,0.107234665586895,0.41699967900597,0.0142316107198912,con
0.550074300000233,0.170005300000412,0.380068999999821,0.037356269997941,0.363786477780184,0.00508775665462631,con
0.619983000000502,0.220009599999685,0.399973400000817,0.0756614905128497,0.396057988969287,0.010200760499736,con
0.580008199999611,0.200003099999776,0.380005099999835,0.0509068881185341,0.382413112691105,0.00689727087591706,con
0.679968999999801,0.169969200000196,0.509999799999605,0.137781375320371,0.523455629806797,0.0133603554688993,con
0.530059599999731,0.170035900000585,0.360023699999147,0.065246479255598,0.385785720991486,0.00943901872664414,con
0.599938600000314,0.250009800000043,0.349928800000271,0.0271953556413946,0.356462135802103,0.000520590261032766,con
0.559987800000272,0.229989299999943,0.329998500000329,0.0166627040316725,0.358636609653401,0.00180227309070879,con
0.610035399999106,0.199998099999902,0.410037299999203,0.12173417384522,0.45171701440101,0.0176729437265483,con
0.530004500000359,0.159958799999913,0.370045700000446,0.0565807722601927,0.376413595662188,0.00698098099633113,con
0.659919799999443,0.229895399999805,0.430024399999638,0.144805138963302,0.44877963032264,0.0218055796613755,con
0.520186300000205,0.139977900000304,0.380208399999901,0.0297343443698386,0.362010229267138,0.00263656709718334,con
0.55999090000023,0.189980699999978,0.370010200000252,0.0406216006273646,0.360761637694065,0.000802628374039617,con
0.640005600000222,0.230002799999966,0.410002800000257,0.0570366317810231,0.38747766763578,0.0060214308133888,con
0.500011000000086,0.0899633999997604,0.410047600000325,0.024024037430291,0.356209628123805,0.000763342263590833,con
0.530021600000509,0.100046000000475,0.429975600000034,0.0252265424393548,0.360457122448088,0.00372996790419221,con
0.620082600000387,0.169981600000028,0.450101000000359,0.044242902975122,0.369857602268826,0.00726499888513895,con
0.530035099999623,0.139995800000179,0.390039299999444,0.0176367484232856,0.352262538112352,0.00302199078102376,con
0.540080799999487,0.180069199999707,0.36001159999978,0.0626161800184231,0.379866301975036,0.00671402544871894,con
0.559893900000134,0.199878100000205,0.360015799999928,0.0248228314171155,0.36235535030387,0.000786247920881251,con
0.589981699999953,0.210195800000292,0.379785899999661,0.0553569640480553,0.374196025213107,0.00806630177026679,con
0.620049299999664,0.16003019999971,0.460019099999954,0.155781722298004,0.498290990108024,0.0216900999694752,con
0.630110399999467,0.190103299999464,0.440007100000003,0.142618139056096,0.477659155711899,0.0215816403257409,con
0.649908399999731,0.179889000000003,0.470019399999728,0.149702861548307,0.490582466677917,0.0221613563846451,con
0.480004900000495,0.140064400000483,0.339940500000012,0.0199164154004613,0.355341327006475,0.00270174616997911,con
0.650089499999922,0.140064000000166,0.510025499999756,0.0666253402515777,0.4742788456771,0.00154855933156244,con
0.489953299999797,0.120192899999893,0.369760399999905,0.0300530541069867,0.358546688083337,0.00287098964638428,con
0.580188100000669,0.0499672000005376,0.530220900000131,0.0565052646004463,0.41596409825236,0.00766000390870395,con
0.570088499999656,0.149996699999974,0.420091799999682,0.0397058586285457,0.362076583556044,0.00551277633728748,con
0.539980499999729,0.140031599999929,0.399948899999799,0.0971552663207251,0.426552654065823,0.0128902918537449,con
0.610234800000399,0.249996600000486,0.360238199999912,0.0981345274905128,0.425701621349861,0.0142872494141652,con
0.510082800000419,0.0900752999996257,0.420007500000793,0.0423010232291482,0.363913587522259,0.000195912345864888,con
0.560017299999345,0.140003999999863,0.420013299999482,0.0973336965736919,0.412278106111368,0.0162413470428807,con
0.58966380000038,0.170187800000349,0.419476000000031,0.0904914499593375,0.434129395146093,0.0085458333722851,con
0.590013999999428,0.150516699999571,0.439497299999857,0.0762504139286801,0.429418238738215,0.00376524832478092,con
0.560072499999478,0.180404299999282,0.379668200000197,0.0246962363394099,0.360449102989093,0.00036270128913577,con
0.520095900000342,0.140006500000709,0.380089399999633,0.0239574560966759,0.36233229733429,0.000659287803910285,con
0.55004210000061,0.139979900000071,0.410062200000539,0.0378252147210819,0.361165791797837,0.000132924717093081,con
0.669631300000219,0.199679399999695,0.469951900000524,0.134432155229809,0.478591824684969,0.0161140128342548,con
0.589957700000014,0.159942500000398,0.430015199999616,0.159730288465379,0.485900576746305,0.0236325610820909,con
0.540043900000455,0.0800140000001193,0.460029900000336,0.0281585497344944,0.367111605111452,0.00465265344916226,con
0.679980500000056,0.200041000000056,0.4799395,0.0357746870901524,0.370433513242143,0.00358298285739498,con
0.570066999999653,0.150026100000105,0.420040899999549,0.0401738908479187,0.375705783986162,0.00313935998288179,con
0.640025200000309,0.220034199999645,0.419991000000664,0.0433580866877874,0.369794177266018,0.00210090946333287,con
0.559942200000478,0.120320700000775,0.439621499999703,0.0378242658718763,0.364705492582628,0.0059792019233547,con
0.550428200000169,0.190068999999312,0.360359200000858,0.0934717358313446,0.404091305817337,0.0143199701855046,con
0.580024599999888,0.130069799999546,0.449954800000341,0.114770116867467,0.441324189024943,0.0144340534586501,con
0.600025200000346,0.110014100000626,0.49001109999972,0.151245718988911,0.477372922885206,0.0164064112770421,con
0.619987900000524,0.220001100000445,0.399986800000079,0.108842945308989,0.439688382519278,0.0161101775650181,con
0.600039800000559,0.230010799999945,0.370029000000613,0.0518176893667969,0.394137306008856,0.00518165113789561,con
0.54000939999969,0.190091800000118,0.349917599999571,0.0612392182592036,0.382859013683616,0.00833234956502674,con
0.540044000000307,0.190026700000089,0.350017300000218,0.0280647757494708,0.37104636174373,0.00351981484704544,con
0.530045299999983,0.140044899999339,0.390000400000645,0.0362639391472875,0.359011884130012,0.000543603783722979,con
0.570023400000537,0.16002220000064,0.410001199999897,0.12922263268263,0.450107801578111,0.0187859109434656,con
0.569956599999387,0.150010299999849,0.419946299999538,0.0778029961408015,0.389875095471424,0.0107798966019146,incon
0.620925199999874,0.19997500000045,0.420950199999425,0.0307345201418232,0.372864380110087,0.00394674565997268,incon
0.68006989999958,0.190036099999816,0.490033799999765,0.093961638584649,0.410746209055068,0.00659322678010426,incon
0.65000770000006,0.121166599999924,0.528841100000136,0.082042271122954,0.405436680519721,0.00900583356564186,incon
0.659969100000126,0.169933700000001,0.490035400000124,0.147967092480797,0.479183806866389,0.0250892695790647,incon
0.610044699999889,0.21009789999971,0.39994680000018,0.0217917141922808,0.369824626165999,0.00275735110735591,incon
0.620869200000016,0.229812099999435,0.39105710000058,0.101959697876985,0.410249782297111,0.0169096553054063,incon
0.670061599999826,0.230059399999845,0.440002199999981,0.0651111444497783,0.38246182409503,0.00984657787673079,incon
0.639894599999934,0.239886600000318,0.400007999999616,0.0961792264660909,0.412430041993249,0.01509578940126,incon
0.679948199999671,0.169936799999959,0.510011399999712,0.167927466530334,0.521606828423769,0.0185375545490698,incon
0.640754400000333,0.210022399999616,0.430732000000717,0.0754148489482692,0.389663418029582,0.00483955905601282,incon
0.540041199999905,0.120053199999347,0.419988000000558,0.0985325789149247,0.433021562191388,0.00873696522295712,incon
0.659954000000653,0.169977600000493,0.48997640000016,0.0609275471209494,0.437257342916174,0.00198954031333968,incon
0.670337500000642,0.159905000000435,0.510432500000206,0.165554004136086,0.50999922073958,0.0200619322575683,incon
0.589946999999484,0.200000499999987,0.389946499999496,0.0795986746368528,0.387356070728598,0.0112735597023625,incon
0.570035100000496,0.200026200000138,0.370008900000357,0.0541270996782484,0.378924772088245,0.00780173830673115,incon
0.599935499999447,0.239924699999392,0.360010800000055,0.0345246227828178,0.363315032879517,0.00080913453273384,incon
0.650039800000741,0.170246300000144,0.479793500000596,0.0493192437597132,0.399191815311406,0.00564914764214775,incon
0.590656799999124,0.169907199999216,0.420749599999908,0.0317160890426818,0.359382159455258,0.000397485584003656,incon
0.569984200000363,0.110060300000441,0.459923899999922,0.107472350606318,0.417438378686591,0.00921198126836771,incon
0.510008900000685,0.110004600000138,0.400004300000546,0.0375349234229691,0.365962130728441,0.00272722197825089,incon
0.569521299999906,0.149502500000381,0.420018799999525,0.0432927036077322,0.359413737057878,0.00342841081142484,incon
0.630018800000471,0.17003190000014,0.459986900000331,0.103310296214103,0.42404410626115,0.0129654510582715,incon
0.590007400000104,0.149986200000058,0.440021200000047,0.0301630187207939,0.375623202420371,0.00402542768075879,incon
0.639930899999854,0.139884999999595,0.500045900000259,0.14341187372255,0.466834263514983,0.0156152948075796,incon
0.659898800000519,0.139851200000521,0.520047599999998,0.0643970044597609,0.422267879260222,0.00667327810922741,incon
0.610272500000065,0.149999900000694,0.460272599999371,0.0385242961956366,0.362480482880573,0.0010895577268393,incon
0.649935100000221,0.14993350000077,0.50000159999945,0.165553775683797,0.534894064630972,0.0100222947027263,incon
0.590045699999791,0.120294299999841,0.46975139999995,0.151301278324813,0.499773499471283,0.0190649930325006,incon
0.639967400000387,0.179976499999611,0.459990900000776,0.11921581681309,0.427410823020513,0.0153895580439858,incon
0.570012000000133,0.120227400000658,0.449784599999475,0.054029059653467,0.378111840481088,0.00484275670134325,incon
0.530043400000068,0.199996000000283,0.330047399999785,0.0249689675105192,0.367071643890245,0.00326347698641732,incon
0.569986900000004,0.159997199999452,0.409989700000551,0.0344195888810828,0.37136509781847,0.00461680580546581,incon
0.669999099999586,0.229940199999874,0.440058899999713,0.127701571485402,0.446910329464866,0.0174002608460299,incon
0.620008799999596,0.210011899999699,0.409996899999896,0.0774395946785727,0.399906213076157,0.00967959280895487,incon
0.650063500000215,0.24021730000004,0.409846200000175,0.0240627111596682,0.360122292197233,0.00198489752574609,incon
0.640026899999611,0.239977399999589,0.400049500000023,0.110065644174466,0.422245611702907,0.0170863453564448,incon
0.720049999999901,0.220136099999763,0.499913900000138,0.130994896566152,0.455669225954305,0.0123406842247187,incon
0.550402500000018,0.160009700000046,0.390392799999972,0.0795729309171665,0.401659085366818,0.0105018327945838,incon
0.6300240999999,0.220094000000245,0.409930099999656,0.0984578253716297,0.404705549301829,0.0119201425824676,incon
0.649995599999784,0.159970299999259,0.490025300000525,0.159404642404428,0.494763493783267,0.0192507316947713,incon
0.530002899999999,0.180133300000307,0.349869599999693,0.055674125054524,0.364980310620586,0.00633116349218263,incon
0.590051600000152,0.250072499999987,0.339979100000164,0.0329855302854028,0.358120514159933,0.00041389835096561,incon
0.609953199999836,0.189928799999507,0.420024400000329,0.101640913384221,0.42209422733397,0.0146995230247173,incon
0.570039199999883,0.150025900000401,0.420013299999482,0.0402339823468099,0.363600687753392,0.00429548630146271,incon
0.629460799999833,0.249499399999877,0.379961399999956,0.0530041936013459,0.375208960110466,0.00675683749980873,incon
0.590051099999982,0.190008099999432,0.400043000000551,0.0331911980802902,0.367906859800923,0.00415813428393071,incon
0.54000300000007,0.190394299999753,0.349608700000317,0.0380206607108104,0.371298438744317,0.00469580604719983,incon
0.630009800000153,0.17999349999991,0.450016300000243,0.17431120471773,0.554515023858249,0.0221192555919726,incon
0.659980299999916,0.219975899999554,0.440004400000362,0.139642616296076,0.449084213500435,0.0152192119343011,incon
0.590011599999343,0.170043000000078,0.419968599999265,0.0428334090300659,0.365639318778466,0.00148611526614463,incon
0.540053700000499,0.120268500000748,0.419785199999751,0.102077084370293,0.422665242801305,0.0142738443362351,incon
0.590010099999745,0.170003799999904,0.420006299999841,0.0911264267630519,0.4135490679823,0.0115351269334554,incon
0.620061600000554,0.22001150000051,0.400050100000044,0.0291394813016342,0.37160817192414,0.00233492951931414,incon
0.519946899999923,0.109939300000406,0.410007599999517,0.0346591378240959,0.363975125925838,0.00360068684803575,incon
0.489975299999969,0.0999743000002127,0.390000999999756,0.112018268718525,0.43198035667478,0.0176764448409315,incon
0.530037600000469,0.170019000000138,0.36001860000033,0.0328110718458041,0.363649687814037,0.00377233197871255,incon
0.65967290000026,0.219654300000002,0.440018600000258,0.115617889216873,0.434946236329274,0.0183281852271207,incon
0.560007000000041,0.200044600000183,0.359962399999858,0.0308413856349534,0.357269618892667,0.000610334497737274,incon
0.489931399999477,0.120154499999444,0.369776900000033,0.0152640599731932,0.358167682970498,0.00128295581478713,incon
0.620019300000422,0.159957200000463,0.460062099999959,0.115964448545887,0.462585546277129,0.00955284064138863,incon
0.570041499999206,0.14997779999976,0.420063699999446,0.0954182878243237,0.410697448357216,0.0112586745301658,incon
0.660017700000026,0.200021399999969,0.459996300000057,0.168617202673034,0.50525527743339,0.0248822558488103,incon
0.640003700000307,0.160344099999747,0.479659600000559,0.147686035684281,0.467408668792235,0.0222742829624668,incon
0.740079000000151,0.210056500000064,0.530022500000086,0.176187093033111,0.550935761456451,0.0209443528182913,incon
0.710160200000246,0.170000600000094,0.540159600000152,0.163168600536125,0.539530306382594,0.020002485743748,incon
0.589984999999615,0.199947899999643,0.390037099999972,0.0381191046507924,0.369884078990322,0.00489849983059166,incon
0.539971599999262,0.210091199999624,0.329880399999638,0.0249762847617143,0.36103610430689,0.000674963337652125,incon
0.540012200000092,0.141263999999865,0.398748200000227,0.0726214706800086,0.39057232418918,0.00634208974965111,incon
0.619997699999658,0.140018399999462,0.479979300000196,0.154083388223575,0.487026620715261,0.020926910937826,incon
0.660183799999686,0.15996449999966,0.500219300000026,0.0616285481127162,0.44968437781569,0.00300581749305224,incon
0.620048499999939,0.169989099999839,0.4500594000001,0.0991330051990746,0.421041085482991,0.00649370619967498,incon
0.560016299999916,0.0199932000004992,0.540023099999416,0.0778960938771511,0.411220685900328,0.0123610467805703,incon
0.500025600000299,0.129976600000191,0.370049000000108,0.0492129007070975,0.37634996197537,0.00708093137850434,incon
0.619988600000397,0.160093299999971,0.459895300000426,0.0866745851189099,0.392292533236999,0.00723957801047042,incon
0.708790599999702,0.208732999999484,0.500057600000218,0.148180727593978,0.475690205862744,0.0171309006271641,incon
0.719980899999427,0.21990199999982,0.500078899999608,0.109560143067276,0.474036721232993,0.0157314007841333,incon
0.570086300000185,0.190063000000009,0.380023300000175,0.0824759932404981,0.392380970791061,0.00781336445330686,incon
0.520001500000035,0.149994200000037,0.370007299999997,0.0422380187924239,0.367922864010796,0.00431929277158401,incon
0.569970699999431,0.219977999999173,0.349992700000257,0.0271200553960469,0.362017953460605,7.04249001026204e-07,incon
