rt,labels
0.41667200000029,con
0.482642500000111,con
0.468120800000179,con
0.498033100000612,con
0.483880400000089,con
0.558922600000187,con
0.521276600000419,con
0.52918580000005,con
0.536977499999921,con
0.47050020000006,con
0.602452400000402,con
0.594292299999324,con
0.604863499999738,con
0.498487799999566,con
0.538701600000422,con
0.430202200000167,con
0.480271800000082,con
0.555713599999763,con
0.506753499999832,con
0.562010700000428,con
0.564393399999972,con
0.520510299999842,con
0.437735100000282,con
0.4909303000004,con
0.554392799999732,con
0.498704800000269,con
0.490148199999567,con
0.733948699999928,con
0.57360879999942,con
0.54075069999999,con
0.466489399999773,con
0.540557900000749,con
0.518020499999693,con
0.457878399999572,con
0.443004700000529,con
0.529064299999845,con
0.530892499999936,con
0.662798299999849,con
0.570245799999611,con
0.496421900000314,con
0.525810899999669,con
0.632007899999735,con
0.629385500000353,con
0.45504229999915,con
0.634568999999829,con
0.47556749999967,con
0.474936999999954,con
0.441181199999846,con
0.522953900000175,con
0.467111599999953,con
0.541012100000444,con
0.684558599999946,con
0.55630839999958,con
0.492479800000183,con
0.49612260000049,con
0.517325199999505,con
0.65527689999999,con
0.506895700000314,con
0.530466600000182,con
0.582336800000121,con
0.596122800000558,con
0.42992040000081,con
0.467817100000502,con
0.46340390000023,con
0.5752351000001,con
0.516368599999623,con
0.462959599999522,con
0.419810899999902,con
0.522052400000575,con
0.515544100000625,con
0.583426299999701,con
0.496760999999424,con
0.566503000000012,con
0.509825899999669,con
0.56190929999957,con
0.523797500000001,con
0.48918649999996,con
0.537104500000169,con
0.640620100000888,con
0.530899900000804,con
0.730284700000993,con
0.464682400001038,con
0.554206099999647,con
0.700383500001408,con
0.595994600000267,con
0.49391359999936,con
0.443517199999405,con
0.472831600000063,con
0.516688000001523,con
0.491610799999762,con
0.484413100000893,con
0.497813600000882,con
0.640154200000325,con
0.58840439999949,con
0.623515299999781,con
0.547308399998656,con
0.468811800001276,con
0.566507600000477,con
0.470357499998499,con
0.504389699999592,con
0.501945800000613,con
0.643513999999413,con
0.627560699998867,con
0.5416464000009,con
0.483173900000111,con
0.642439999999624,con
0.567975999999362,incon
0.666083200000685,incon
0.527520099999492,incon
0.593677399999251,incon
0.465079299999161,incon
0.572176500000751,incon
0.518111499999577,incon
0.510196499999438,incon
0.531502699999692,incon
0.695276899999953,incon
0.524600599999758,incon
0.567810300000019,incon
0.5823218000005,incon
0.511583800000153,incon
0.425383700000566,incon
0.470106499999929,incon
0.726361400000314,incon
0.735729900000479,incon
0.555985399999372,incon
0.585860899999716,incon
0.677138500000183,incon
0.348650400000224,incon
0.538727900000595,incon
0.506482300000243,incon
0.512105000000702,incon
0.593376699999681,incon
0.515534699999989,incon
0.457779700000174,incon
0.53928150000047,incon
0.548472699999365,incon
0.644322299999658,incon
0.533881100000144,incon
0.55590520000078,incon
0.494310299999597,incon
0.550233599999956,incon
0.523957099999279,incon
0.653097400000661,incon
0.517143399999441,incon
0.555070700000215,incon
0.484562800000276,incon
0.565955600000052,incon
0.486947200000031,incon
0.414066999999704,incon
0.493911399999888,incon
0.489727600000151,incon
0.598946199999773,incon
0.613103300000148,incon
0.542921100000058,incon
0.596999600000345,incon
0.664666699999543,incon
0.620923600000424,incon
0.572761400000672,incon
0.688309300000583,incon
0.48168429999987,incon
0.566775799999959,incon
0.578134399999726,incon
0.739875799999936,incon
0.564149099999668,incon
0.481991499999822,incon
0.583652000000257,incon
0.579502499999762,incon
0.570963899999697,incon
0.57515820000026,incon
0.548940599999696,incon
0.518211500000689,incon
0.468645400000241,incon
0.608633800000462,incon
0.447830000000067,incon
0.681882900000346,incon
0.593203500000527,incon
0.565221299999394,incon
0.556982699999935,incon
0.564596899999742,incon
0.490185399999973,incon
0.506492499999695,incon
0.539192599999296,incon
0.706794800000353,incon
0.444294799999625,incon
0.596755299999131,incon
0.559563400000116,incon
0.606995899999674,incon
0.716691499999797,incon
0.536490499998763,incon
0.520321400001194,incon
0.575865099999646,incon
0.661699899999803,incon
0.625302000000374,incon
0.502735700001722,incon
0.516638000000967,incon
0.586403600000267,incon
0.495956400000068,incon
0.569427899999937,incon
0.461628899998686,incon
0.447585400001117,incon
0.513380499998675,incon
0.555349000000206,incon
0.662965800000165,incon
0.66034209999998,incon
0.5683384999993,incon
0.518622300000061,incon
