rt,labels
0.41636010000002,con
0.465360800000781,con
0.453708299999562,con
0.404791900000419,con
0.45282269999916,con
0.544538999998622,con
0.48132859999896,con
0.536237899999833,con
0.566453599998567,con
0.5135238999992,con
0.559945899998638,con
0.543584500001089,con
0.446228799999517,con
0.611738400000831,con
0.499974000000293,con
0.549074099999416,con
0.474457499998607,con
0.48116520000076,con
0.523250000000189,con
0.46852939999917,con
0.569985199999792,con
0.621347500000411,con
0.469343500000832,con
0.57659010000134,con
0.460420400000658,con
0.507882199999585,con
0.439443299999766,con
0.449435699998503,con
0.423074399999678,con
0.468980999999985,con
0.409230100000059,con
0.474525600000561,con
0.588140699999713,con
0.45552779999889,con
0.49298219999946,con
0.500323000000208,con
0.483889099999942,con
0.603761399999712,con
0.489842499999213,con
0.481069899999056,con
0.467488700000104,con
0.525796599999012,con
0.509882300000754,con
0.517503699998997,con
0.571185400000104,con
0.458603500001118,con
0.56329310000001,con
0.562906900000598,con
0.421030400000745,con
0.464723199998843,con
0.536563399999068,con
0.476488000000245,con
0.486338800001249,con
0.5524261999999,con
0.491138399998817,con
0.495113999999376,con
0.494959999999992,con
0.596190599999318,con
0.474001099999441,con
0.577911300000778,con
0.418899500000407,con
0.369438900001114,con
0.459719700000278,con
0.487815099999352,con
0.585355000001073,con
0.508400300001085,con
0.466493499998251,con
0.469590400000016,con
0.500808900000266,con
0.515736800000013,con
0.515186099999482,con
0.427665299999717,con
0.533513800000947,con
0.563250499999413,con
0.496907599999759,con
0.542839599998842,incon
0.541327199998705,incon
0.544811399999162,incon
0.48458909999863,incon
0.584109600000374,incon
0.516199600000618,incon
0.511933499999941,incon
0.56566009999915,incon
0.472508700000617,incon
0.52823139999964,incon
0.469361699999354,incon
0.517998900000748,incon
0.521795999999085,incon
0.563658499999292,incon
0.527294899999106,incon
0.602840600000491,incon
0.462521100000231,incon
0.533374200000253,incon
0.576370000000679,incon
0.552677800000311,incon
0.483394900000349,incon
0.714644900001076,incon
0.712365499999578,incon
0.439743100001579,incon
0.565685699999449,incon
0.470914200001062,incon
0.668716000000131,incon
0.510232200000246,incon
0.49030700000003,incon
0.504160000000411,incon
0.450985199999195,incon
0.658288399999947,incon
0.567427699999826,incon
0.478419600000052,incon
0.538609499999438,incon
0.472868299999391,incon
0.728540399999474,incon
0.553328599999077,incon
0.622427000000243,incon
0.522391200000129,incon
0.456436699998449,incon
0.451932699999816,incon
0.518234600000142,incon
0.546257699999842,incon
0.454460599999948,incon
0.432226299999456,incon
0.514165499998853,incon
0.493494300000748,incon
0.555917399999089,incon
0.549562199999855,incon
0.525334800000564,incon
0.478499199998623,incon
0.579933099999835,incon
0.510220800000752,incon
0.443700499999977,incon
0.494546800000535,incon
0.692171199998484,incon
