rt,labels
0.588066299999809,con
0.497930200000155,con
0.552132100000563,con
0.495163699999466,con
0.568930499999624,con
0.61118979999992,con
0.610897300000033,con
0.624592600000142,con
0.404028599999947,con
0.510004800000388,con
0.461723000000347,con
0.509497899999587,con
0.525921200000084,con
0.497783700000582,con
0.351257400000577,con
0.636663400000543,con
0.562601099999483,con
0.535903500000131,con
0.667846600000303,con
0.475600799999484,con
0.435888599999998,con
0.451038600000174,con
0.557165900000655,con
0.564764400000058,con
0.721820199999456,con
0.484139799999866,con
0.456221200000073,con
0.576147899999341,con
0.592421600000307,con
0.620528299999933,con
0.587712700000338,con
0.70371570000043,con
0.597267400000419,con
0.467376399999921,con
0.442378199999439,con
0.528969800000596,con
0.552065099999709,con
0.508105500000056,con
0.529827800000021,con
0.495611899999858,con
0.40322660000038,con
0.56496849999985,con
0.603155499999957,con
0.524619800000437,con
0.547099999999773,con
0.450031600000329,con
0.536738100000548,con
0.587517099999786,con
0.572750199999973,con
0.604586399999789,con
0.518699000000197,con
0.504932699999699,con
0.526465300000382,con
0.576353099999324,con
0.433646699999372,con
0.610119099999793,con
0.547738000000209,con
0.516907400000491,con
0.494427200000246,con
0.462243199999648,con
0.483555499999966,con
0.557871299999533,con
0.603244500000073,con
0.528914700000314,con
0.648467200000596,con
0.502764699999716,con
0.642511200000627,con
0.427331799999592,con
0.639346599999953,con
0.543383399999584,con
0.541073499999584,con
0.60416449999957,con
0.563906100000167,con
0.545977700000549,con
0.532339800000045,con
0.550141300000178,con
0.503517299999658,con
0.282931199999439,con
0.570824200000061,con
0.437032299999373,con
0.474855100000241,con
0.420650199999727,con
0.430962299999919,con
0.428882399999566,con
0.567767900000035,con
0.674105600000075,con
0.538267599999926,con
0.603285299999698,con
0.527576200000112,con
0.594973999999638,con
0.503267399999459,con
0.590733500000169,con
0.470946200000071,con
0.504708899999969,con
0.494556699999521,con
0.491926799999419,con
0.562245299999631,con
0.507703100000072,con
0.637885199999801,con
0.57315540000036,con
0.469981900000676,incon
0.542768299999807,incon
0.539957400000276,incon
0.519435600000179,incon
0.474838299999647,incon
0.646504999999706,incon
0.558432699999685,incon
0.656276900000194,incon
0.698472399999446,incon
0.560131299999739,incon
0.450378900000032,incon
0.594052899999951,incon
0.549461300000075,incon
0.422765700000127,incon
0.429133499999807,incon
0.386544899999535,incon
0.644295499999316,incon
0.526270499999555,incon
0.567581399999654,incon
0.64679840000008,incon
0.489256599999862,incon
0.540721100000155,incon
0.464624299999741,incon
0.420904399999927,incon
0.740098000000216,incon
0.564196300000731,incon
0.683683199999905,incon
0.531438600000001,incon
0.561822900000152,incon
0.57547650000015,incon
0.511343999999553,incon
0.506417799999326,incon
0.48143379999965,incon
0.390611200000421,incon
0.628559900000255,incon
0.493958199999724,incon
0.686171899999863,incon
0.512135300000409,incon
0.579555700000128,incon
0.593218200000592,incon
0.579061700000238,incon
0.602505099999689,incon
0.49794060000022,incon
0.513953100000435,incon
0.386103900000307,incon
0.512090899999748,incon
0.583632100000614,incon
0.451621900000646,incon
0.505590300000222,incon
0.619351700000152,incon
0.595534000000043,incon
0.595511299999998,incon
0.520984599999792,incon
0.580434100000275,incon
0.510526299999583,incon
0.426139999999577,incon
0.541695900000377,incon
0.63141110000015,incon
0.541159399999742,incon
0.63113439999961,incon
0.526513599999817,incon
0.518339000000196,incon
0.606236100000388,incon
0.52233090000027,incon
0.625807500000519,incon
0.619315899999492,incon
0.535456199999317,incon
0.483431700000438,incon
0.395560699999805,incon
0.552649199999905,incon
0.374838800000362,incon
0.42219600000044,incon
0.601241800000025,incon
0.521026100000199,incon
0.62607300000036,incon
0.456092800000079,incon
0.619579799999883,incon
0.511206099999981,incon
0.495348100000228,incon
0.43274399999973,incon
0.493083099999239,incon
0.530758700000661,incon
0.559489699999176,incon
0.546958999999333,incon
0.382337800000641,incon
0.584131700000398,incon
0.481972499999756,incon
0.506388799999513,incon
0.522140799999761,incon
0.547858000000815,incon
0.549610699999903,incon
0.623484499999904,incon
0.580629099999896,incon
0.562402399999883,incon
0.454634699999588,incon
0.46530679999978,incon
0.51283550000062,incon
