rt,labels
0.516224200000124,con
0.513946699999906,con
0.582994399999734,con
0.568503500000133,con
0.472180900000239,con
0.528512299999875,con
0.491835499999979,con
0.541980599999988,con
0.431418500000291,con
0.532424300000002,con
0.558975299999929,con
0.546333199999935,con
0.440181499999653,con
0.413790799999788,con
0.584801900000002,con
0.550995099999909,con
0.526470100000097,con
0.498567999999977,con
0.561689600000136,con
0.563308600000255,con
0.552032600000075,con
0.631897600000229,con
0.511640100000022,con
0.515369799999917,con
0.523114799999803,con
0.50451589999966,con
0.57056509999984,con
0.510749300000043,con
0.56583159999991,con
0.533900599999924,con
0.491365899999892,con
0.565483500000028,con
0.42895529999987,con
0.438313099999959,con
0.48981780000031,con
0.447837400000026,con
0.521693800000321,con
0.575181199999861,con
0.367046400000163,con
0.53461950000019,con
0.461373300000105,con
0.434913699999925,con
0.429455500000131,con
0.507041200000003,con
0.46442530000013,con
0.448238200000105,con
0.431964500000049,con
0.486262400000214,con
0.527884999999969,con
0.624452099999871,con
0.547620800000004,con
0.529504300000099,con
0.485554100000172,con
0.494095600000037,con
0.524431600000298,con
0.440863700000136,con
0.4647930000001,con
0.470665599999847,con
0.637029700000312,con
0.449072700000215,con
0.412010499999724,con
0.497998699999698,con
0.457818899999893,con
0.715495400000236,con
0.453322200000002,con
0.629118500000004,con
0.476982099999987,con
0.480630500000188,con
0.560499700000037,con
0.515922000000046,con
0.51126000000022,con
0.464909199999965,con
0.614363099999991,con
0.476445499999954,con
0.455854099999669,con
0.546480799999699,con
0.399100799999815,con
0.562917499999912,con
0.564627700000074,con
0.633744700000079,con
0.576209299999846,con
0.529475900000307,con
0.585689600000023,con
0.530652600000394,con
0.450694900000144,con
0.506568300000254,con
0.544498699999622,con
0.508439100000032,con
0.567613999999594,con
0.437918199999785,con
0.515773199999785,con
0.45868130000008,con
0.47286559999975,con
0.569280000000163,con
0.552840800000013,con
0.604702799999814,con
0.56003069999997,incon
0.41333560000021,incon
0.589094500000101,incon
0.47069220000003,incon
0.524477699999807,incon
0.559790599999815,incon
0.427368900000147,incon
0.495272600000135,incon
0.587853199999699,incon
0.525997799999914,incon
0.652669699999933,incon
0.432451700000001,incon
0.505878399999801,incon
0.681554700000106,incon
0.461175599999933,incon
0.618909199999962,incon
0.666849000000184,incon
0.532779699999992,incon
0.608457799999996,incon
0.511836700000003,incon
0.477984399999968,incon
0.589362900000197,incon
0.581561599999986,incon
0.574114200000167,incon
0.53837620000013,incon
0.554338299999927,incon
0.505557299999964,incon
0.565663700000187,incon
0.487374400000135,incon
0.527168699999947,incon
0.602727199999663,incon
0.457467700000052,incon
0.557794800000011,incon
0.509563800000251,incon
0.522459400000116,incon
0.485701199999767,incon
0.45976010000004,incon
0.462802900000042,incon
0.51592380000011,incon
0.487339900000279,incon
0.491677999999865,incon
0.577141299999766,incon
0.546479999999974,incon
0.526615899999797,incon
0.630981299999803,incon
0.554934599999797,incon
0.522642800000085,incon
0.616046399999959,incon
0.579839500000162,incon
0.554445399999622,incon
0.491645499999777,incon
0.513726600000155,incon
0.481136100000185,incon
0.525111299999935,incon
0.448675499999808,incon
0.504656200000227,incon
0.538001200000053,incon
0.477697999999691,incon
0.463054899999861,incon
0.479175800000121,incon
0.527257100000043,incon
0.603527199999917,incon
0.506694499999867,incon
0.512404300000071,incon
0.585700700000416,incon
0.525794900000164,incon
0.481415900000229,incon
0.583269100000052,incon
0.566714300000058,incon
0.674259000000347,incon
0.610833000000184,incon
0.516575999999986,incon
0.530858300000091,incon
0.704240900000059,incon
0.523500400000103,incon
0.496987099999842,incon
0.51884629999995,incon
0.593677299999854,incon
0.512072799999714,incon
0.605338600000323,incon
0.443441599999915,incon
0.575419399999646,incon
0.481008299999758,incon
0.570833899999798,incon
0.581250000000182,incon
0.599099399999886,incon
0.526942899999995,incon
0.501298999999563,incon
0.505939399999988,incon
0.57909010000003,incon
0.511065199999848,incon
0.521068300000024,incon
0.444822800000111,incon
0.442819899999904,incon
