rt,labels
0.527352000000064,con
0.563480799999979,con
0.45691429999988,con
0.438560399999915,con
0.562955500000044,con
0.614733800000067,con
0.508418499999607,con
0.556412900000396,con
0.613342999999986,con
0.495920100000149,con
0.433392599999934,con
0.617670900000121,con
0.469244899999921,con
0.584057999999914,con
0.647996400000011,con
0.57296740000038,con
0.464560199999596,con
0.452273899999909,con
0.47590369999989,con
0.561341399999947,con
0.461237600000004,con
0.456562200000008,con
0.596166399999674,con
0.562031299999944,con
0.436222199999975,con
0.425527299999885,con
0.459172700000181,con
0.415011600000071,con
0.372773300000063,con
0.700836400000298,con
0.600242099999832,con
0.563493500000277,con
0.527131199999985,con
0.687011999999868,con
0.470459800000299,con
0.55782089999957,con
0.415673500000139,con
0.559052900000097,con
0.602094599999873,con
0.520228699999734,con
0.543586600000253,con
0.545571900000141,con
0.423420300000089,con
0.644964500000242,con
0.564281999999821,con
0.420258600000125,con
0.407266100000015,con
0.503235600000153,con
0.425663600000007,con
0.499409300000025,con
0.546729300000152,con
0.506387200000063,con
0.566003899999941,con
0.543633899999804,con
0.595242299999882,con
0.577531399999771,con
0.406849899999997,con
0.468876800000089,con
0.438751700000012,con
0.574698299999909,con
0.468528200000037,con
0.401341299999785,con
0.507044200000109,con
0.595077299999957,con
0.455423699999756,con
0.614894000000277,con
0.558855400000084,con
0.586174600000049,con
0.63677830000006,con
0.574290699999892,con
0.528255899999749,con
0.487663100000191,con
0.471269300000131,con
0.485140199999933,con
0.471349800000098,con
0.532971700000417,con
0.604761300000064,con
0.562589399999979,con
0.626139099999818,con
0.709897000000183,con
0.543791900000087,con
0.429685299999619,con
0.582902399999966,con
0.588580699999966,con
0.726708900000176,con
0.612083400000301,con
0.530126699999983,con
0.629933400000027,con
0.507992099999683,con
0.587600299999849,con
0.370760000000246,con
0.414555700000165,con
0.730082999999922,con
0.557963600000221,con
0.57774900000004,con
0.565394299999753,con
0.455324500000188,con
0.408310400000119,con
0.532453599999826,con
0.615270400000099,incon
0.67954090000012,incon
0.500807300000361,incon
0.633014799999728,incon
0.554432400000223,incon
0.598214500000267,incon
0.60571310000023,incon
0.605368799999724,incon
0.495398399999885,incon
0.445786599999792,incon
0.616227600000002,incon
0.563381500000105,incon
0.527113999999983,incon
0.436699500000032,incon
0.404771699999856,incon
0.60050369999999,incon
0.43959679999989,incon
0.48520439999993,incon
0.501312200000029,incon
0.6269427000002,incon
0.514761999999791,incon
0.574535599999763,incon
0.620728800000052,incon
0.535588900000221,incon
0.413373500000034,incon
0.5476306999999,incon
0.446289800000159,incon
0.470451599999706,incon
0.530641800000012,incon
0.466500200000155,incon
0.564153499999975,incon
0.619432800000141,incon
0.523664499999995,incon
0.46962480000002,incon
0.494629900000291,incon
0.517533600000206,incon
0.4951073000002,incon
0.588642199999867,incon
0.603692900000169,incon
0.503464200000053,incon
0.427689399999963,incon
0.535362000000077,incon
0.48132459999988,incon
0.70321419999982,incon
0.652608099999725,incon
0.504413999999997,incon
0.686763300000166,incon
0.544701899999836,incon
0.628399799999897,incon
0.6300197999999,incon
0.528099600000132,incon
0.659390199999962,incon
0.500697999999829,incon
0.595065900000009,incon
0.660618800000066,incon
0.524759399999766,incon
0.458573599999909,incon
0.574614899999688,incon
0.454021000000012,incon
0.455823999999666,incon
0.612115700000231,incon
0.416145499999857,incon
0.457860500000152,incon
0.723401000000194,incon
0.645025100000112,incon
0.704887899999903,incon
0.614114200000131,incon
0.609400800000003,incon
0.69751449999967,incon
0.541190399999778,incon
0.628810199999862,incon
0.560394099999939,incon
0.454091399999925,incon
0.563765700000204,incon
0.502075299999888,incon
0.633084399999916,incon
0.574879799999962,incon
0.553275499999927,incon
0.63656200000014,incon
0.560660799999823,incon
0.50825339999983,incon
0.454134600000089,incon
0.463650199999847,incon
0.490781699999843,incon
0.587036399999761,incon
0.682669199999964,incon
0.69997850000027,incon
0.661081100000047,incon
0.466907499999706,incon
0.484872099999848,incon
0.56208289999995,incon
0.519577600000048,incon
0.501682000000073,incon
0.400933199999599,incon
0.58468879999964,incon
0.472720700000082,incon
0.596448299999793,incon
0.709247699999651,incon
0.549471199999971,incon
0.647494199999983,incon
0.504821699999866,incon
0.503267899999628,incon
0.550972500000171,incon
0.452593999999863,incon
0.54292149999992,incon
0.490496200000052,incon
